Dataset;Config;Local;Sorted;Threads;Granularity;Memory;Measurements
ihis;0.5-equal-closeness (global distribution);false;true;40;0.672365974;1011960424;24
ihis;0.5-equal-closeness (global distribution);true;true;40;0.753975449;498964296;25
ihis;0.5-equal-closeness (global distribution);false;true;41;0.671928649;989351944;29
ihis;0.5-equal-closeness (global distribution);true;true;41;0.762538588;481434944;24
ihis;0.5-equal-closeness (global distribution);false;true;42;0.672274228;998758288;32
ihis;0.5-equal-closeness (global distribution);true;true;42;0.757549591;544580584;25
ihis;0.5-equal-closeness (global distribution);false;true;43;0.672353742;1008530584;26
ihis;0.5-equal-closeness (global distribution);true;true;43;0.759845959;504761368;23
ihis;0.5-equal-closeness (global distribution);false;true;44;0.672361081;1011134848;28
ihis;0.5-equal-closeness (global distribution);true;true;44;0.764821334;532688608;24
ihis;0.5-equal-closeness (global distribution);false;true;45;0.671998376;1004607872;24
ihis;0.5-equal-closeness (global distribution);true;true;45;0.763083774;485604696;24
ihis;0.5-equal-closeness (global distribution);false;true;46;0.671411809;1019589128;25
ihis;0.5-equal-closeness (global distribution);true;true;46;0.762311929;479523760;25
ihis;0.5-equal-closeness (global distribution);false;true;47;0.671731699;1040246032;30
ihis;0.5-equal-closeness (global distribution);true;true;47;0.761120288;480200272;26
ihis;0.5-equal-closeness (global distribution);false;true;48;0.67115186;1019836104;23
ihis;0.5-equal-closeness (global distribution);true;true;48;0.757542709;560804936;26
ihis;0.5-equal-closeness (global distribution);false;true;49;0.671782466;988421480;26
ihis;0.5-equal-closeness (global distribution);true;true;49;0.761031962;536151736;22
ihis;0.5-equal-closeness (global distribution);false;true;50;0.671939047;1079424336;25
ihis;0.5-equal-closeness (global distribution);true;true;50;0.76450224;519369312;25
ihis;0.5-equal-closeness (global distribution);false;true;51;0.671752495;1058774472;25
ihis;0.5-equal-closeness (global distribution);true;true;51;0.765513388;494352184;23
ihis;0.5-equal-closeness (global distribution);false;true;52;0.671490711;1060980600;25
ihis;0.5-equal-closeness (global distribution);true;true;52;0.765365141;501236680;25
ihis;0.5-equal-closeness (global distribution);false;true;53;0.671930484;1051137096;28
ihis;0.5-equal-closeness (global distribution);true;true;53;0.766954504;499120816;23
ihis;0.5-equal-closeness (global distribution);false;true;54;0.671433217;1029897288;21
ihis;0.5-equal-closeness (global distribution);true;true;54;0.762556412;499799616;24
ihis;0.5-equal-closeness (global distribution);false;true;55;0.671589186;1057816784;29
ihis;0.5-equal-closeness (global distribution);true;true;55;0.76217873;523543656;21
ihis;0.5-equal-closeness (global distribution);false;true;56;0.670607497;1044948168;26
ihis;0.5-equal-closeness (global distribution);true;true;56;0.760108272;493385496;21
ihis;0.5-equal-closeness (global distribution);false;true;57;0.671677875;1097060072;24
ihis;0.5-equal-closeness (global distribution);true;true;57;0.765822504;528916232;23
ihis;0.5-equal-closeness (global distribution);false;true;58;0.670471712;1059238808;29
ihis;0.5-equal-closeness (global distribution);true;true;58;0.759386745;523495304;21
ihis;0.5-equal-closeness (global distribution);false;true;59;0.671780019;1057390936;22
ihis;0.5-equal-closeness (global distribution);true;true;59;0.765043155;510910488;22
ihis;0.5-equal-closeness (global distribution);false;true;60;0.671456459;1051572072;26
ihis;0.5-equal-closeness (global distribution);true;true;60;0.768004347;523650776;24
ihis;0.5-equal-closeness (global distribution);false;true;61;0.671463799;1083407960;22
ihis;0.5-equal-closeness (global distribution);true;true;61;0.763004913;492772128;21
ihis;0.5-equal-closeness (global distribution);false;true;62;0.671478478;1114106568;26
ihis;0.5-equal-closeness (global distribution);true;true;62;0.765251623;520650856;21
ihis;0.5-equal-closeness (global distribution);false;true;63;0.669990959;1050859528;27
ihis;0.5-equal-closeness (global distribution);true;true;63;0.766921021;507851560;23
ihis;0.5-equal-closeness (global distribution);false;true;64;0.670194025;1058742968;29
ihis;0.5-equal-closeness (global distribution);true;true;64;0.761531434;498966936;22
ihis;1-disclosure-privacy;false;true;1;0.470899376;636815256;158
ihis;1-disclosure-privacy;true;true;1;0.591388844;654418504;756
ihis;1-disclosure-privacy;false;true;2;0.382024183;736709752;96
ihis;1-disclosure-privacy;true;true;2;0.471673014;788959184;642
ihis;1-disclosure-privacy;false;true;3;0.372030189;742148968;72
ihis;1-disclosure-privacy;true;true;3;0.416373791;708981024;513
ihis;1-disclosure-privacy;false;true;4;0.346195196;821631784;57
ihis;1-disclosure-privacy;true;true;4;0.407208864;787151408;270
ihis;1-disclosure-privacy;false;true;5;0.346613078;810999832;57
ihis;1-disclosure-privacy;true;true;5;0.399527486;749347424;258
ihis;1-disclosure-privacy;false;true;6;0.374407081;813350200;42
ihis;1-disclosure-privacy;true;true;6;0.402791755;670135840;269
ihis;1-disclosure-privacy;false;true;7;0.385299804;857226544;42
ihis;1-disclosure-privacy;true;true;7;0.373312363;721411752;249
ihis;1-disclosure-privacy;false;true;8;0.390309913;781059904;43
ihis;1-disclosure-privacy;true;true;8;0.394302482;723658664;234
ihis;1-disclosure-privacy;false;true;9;0.367656236;849625280;32
ihis;1-disclosure-privacy;true;true;9;0.395937825;747938040;199
ihis;1-disclosure-privacy;false;true;10;0.374435293;834361184;38
ihis;1-disclosure-privacy;true;true;10;0.397817271;825205816;180
ihis;1-disclosure-privacy;false;true;11;0.381221836;817193952;37
ihis;1-disclosure-privacy;true;true;11;0.420227265;783908992;158
ihis;1-disclosure-privacy;false;true;12;0.386697817;848292248;29
ihis;1-disclosure-privacy;true;true;12;0.408326535;847017336;157
ihis;1-disclosure-privacy;false;true;13;0.358774528;899917680;27
ihis;1-disclosure-privacy;true;true;13;0.433703735;839145920;156
ihis;1-disclosure-privacy;false;true;14;0.377882824;925089680;32
ihis;1-disclosure-privacy;true;true;14;0.402111688;907556528;149
ihis;1-disclosure-privacy;false;true;15;0.336472639;974758384;30
ihis;1-disclosure-privacy;true;true;15;0.392508293;927907064;142
ihis;1-disclosure-privacy;false;true;16;0.319484275;1006304792;30
ihis;1-disclosure-privacy;true;true;16;0.440615856;840542832;126
ihis;1-disclosure-privacy;false;true;17;0.322023219;1026319880;29
ihis;1-disclosure-privacy;true;true;17;0.405945361;857758912;135
ihis;1-disclosure-privacy;false;true;18;0.298873502;1104495568;27
ihis;1-disclosure-privacy;true;true;18;0.383115104;854327112;123
ihis;1-disclosure-privacy;false;true;19;0.329185591;1110796952;29
ihis;1-disclosure-privacy;true;true;19;0.389760182;885546904;107
ihis;1-disclosure-privacy;false;true;20;0.312714427;1139191032;25
ihis;1-disclosure-privacy;true;true;20;0.405897884;873432688;115
ihis;1-disclosure-privacy;false;true;21;0.290439446;1117605472;26
ihis;1-disclosure-privacy;true;true;21;0.401044311;842891008;107
ihis;1-disclosure-privacy;false;true;22;0.29278816;1222357288;23
ihis;1-disclosure-privacy;true;true;22;0.414471454;915572656;111
ihis;1-disclosure-privacy;false;true;23;0.296569027;1174811448;23
ihis;1-disclosure-privacy;true;true;23;0.4142629;875972680;106
ihis;1-disclosure-privacy;false;true;24;0.330459286;1263926160;22
ihis;1-disclosure-privacy;true;true;24;0.396068374;910950344;106
ihis;1-disclosure-privacy;false;true;25;0.303722551;1214253096;23
ihis;1-disclosure-privacy;true;true;25;0.426641729;907759368;83
ihis;1-disclosure-privacy;false;true;26;0.294776524;1165330120;24
ihis;1-disclosure-privacy;true;true;26;0.407982114;880887976;88
ihis;1-disclosure-privacy;false;true;27;0.290486098;1291506360;23
ihis;1-disclosure-privacy;true;true;27;0.403079023;894024168;88
ihis;1-disclosure-privacy;false;true;28;0.301555219;1176638776;21
ihis;1-disclosure-privacy;true;true;28;0.4047898;925480000;89
ihis;1-disclosure-privacy;false;true;29;0.286697187;1411669936;28
ihis;1-disclosure-privacy;true;true;29;0.386918052;906365968;88
ihis;1-disclosure-privacy;false;true;30;0.29249819;1326638016;26
ihis;1-disclosure-privacy;true;true;30;0.397140242;927504064;80
ihis;1-disclosure-privacy;false;true;31;0.297263989;1119097760;21
ihis;1-disclosure-privacy;true;true;31;0.393721379;969082352;77
ihis;1-disclosure-privacy;false;true;32;0.277792986;1124955504;20
ihis;1-disclosure-privacy;true;true;32;0.400064981;968394248;71
ihis;1-disclosure-privacy;false;true;33;0.29018527;1110533144;21
ihis;1-disclosure-privacy;true;true;33;0.422701361;944244800;96
ihis;1-disclosure-privacy;false;true;34;0.294529989;1069082488;20
ihis;1-disclosure-privacy;true;true;34;0.399138408;959934224;73
ihis;1-disclosure-privacy;false;true;35;0.27071306;1339577400;25
ihis;1-disclosure-privacy;true;true;35;0.39488428;986116736;92
ihis;1-disclosure-privacy;false;true;36;0.293800038;1035318752;20
ihis;1-disclosure-privacy;true;true;36;0.388474596;1006664688;81
ihis;1-disclosure-privacy;false;true;37;0.280971392;1250929336;26
ihis;1-disclosure-privacy;true;true;37;0.368101915;952371368;71
ihis;1-disclosure-privacy;false;true;38;0.310244658;1290072552;28
ihis;1-disclosure-privacy;true;true;38;0.393278994;1034407776;65
ihis;1-disclosure-privacy;false;true;39;0.291920262;1283769744;26
ihis;1-disclosure-privacy;true;true;39;0.388375571;1011860416;61
ihis;1-disclosure-privacy;false;true;40;0.286917178;1275701040;32
ihis;1-disclosure-privacy;true;true;40;0.400303658;1058939560;65
ihis;1-disclosure-privacy;false;true;41;0.273215406;1281575096;26
ihis;1-disclosure-privacy;true;true;41;0.387790029;1008958464;61
ihis;1-disclosure-privacy;false;true;42;0.265231386;1335966712;26
ihis;1-disclosure-privacy;true;true;42;0.38211337;1053435912;59
ihis;1-disclosure-privacy;false;true;43;0.280865217;1275213392;26
ihis;1-disclosure-privacy;true;true;43;0.41805689;1013949328;63
ihis;1-disclosure-privacy;false;true;44;0.262683192;1286004440;23
ihis;1-disclosure-privacy;true;true;44;0.40517419;996476712;68
ihis;1-disclosure-privacy;false;true;45;0.271374641;1112388240;20
ihis;1-disclosure-privacy;true;true;45;0.402944399;1057865016;70
ihis;1-disclosure-privacy;false;true;46;0.266096835;1339261304;24
ihis;1-disclosure-privacy;true;true;46;0.387875618;1026884936;76
ihis;1-disclosure-privacy;false;true;47;0.263438882;1281245304;23
ihis;1-disclosure-privacy;true;true;47;0.388361432;1053729136;61
ihis;1-disclosure-privacy;false;true;48;0.26149276;1383593752;22
ihis;1-disclosure-privacy;true;true;48;0.399688088;1105739592;63
ihis;1-disclosure-privacy;false;true;49;0.26673547;1286884448;26
ihis;1-disclosure-privacy;true;true;49;0.381394628;1031937616;61
ihis;1-disclosure-privacy;false;true;50;0.277596724;1301270528;23
ihis;1-disclosure-privacy;true;true;50;0.40116323;1097457656;53
ihis;1-disclosure-privacy;false;true;51;0.256874145;1287508824;25
ihis;1-disclosure-privacy;true;true;51;0.373056774;1098070976;51
ihis;1-disclosure-privacy;false;true;52;0.26621229;1324216968;26
ihis;1-disclosure-privacy;true;true;52;0.388060528;1111064648;56
ihis;1-disclosure-privacy;false;true;53;0.281512722;1344313424;25
ihis;1-disclosure-privacy;true;true;53;0.394308074;1074508520;54
ihis;1-disclosure-privacy;false;true;54;0.283822231;1301590912;24
ihis;1-disclosure-privacy;true;true;54;0.385010034;1136093680;48
ihis;1-disclosure-privacy;false;true;55;0.26332949;1341513024;28
ihis;1-disclosure-privacy;true;true;55;0.38633677;1100229288;54
ihis;1-disclosure-privacy;false;true;56;0.262611604;1322602920;24
ihis;1-disclosure-privacy;true;true;56;0.385009971;1112760832;54
ihis;1-disclosure-privacy;false;true;57;0.263888517;1416926680;25
ihis;1-disclosure-privacy;true;true;57;0.369009931;1145021848;48
ihis;1-disclosure-privacy;false;true;58;0.25943159;1290406856;25
ihis;1-disclosure-privacy;true;true;58;0.371188173;1170555352;61
ihis;1-disclosure-privacy;false;true;59;0.259286404;1461460104;30
ihis;1-disclosure-privacy;true;true;59;0.384309875;1168583128;64
ihis;1-disclosure-privacy;false;true;60;0.271368636;1352857760;27
ihis;1-disclosure-privacy;true;true;60;0.387447833;1194602352;51
ihis;1-disclosure-privacy;false;true;61;0.27639904;1453999784;26
ihis;1-disclosure-privacy;true;true;61;0.389638929;1166240176;53
ihis;1-disclosure-privacy;false;true;62;0.26351139;1402953792;26
ihis;1-disclosure-privacy;true;true;62;0.392921983;1198801944;42
ihis;1-disclosure-privacy;false;true;63;0.236704561;1372475656;26
ihis;1-disclosure-privacy;true;true;63;0.373492939;1226370680;41
ihis;1-disclosure-privacy;false;true;64;0.252567335;1342127056;30
ihis;1-disclosure-privacy;true;true;64;0.36108416;1204518600;48
ihis;2-disclosure-privacy;false;true;1;0.597272191;989680704;201
ihis;2-disclosure-privacy;true;true;1;0.753898806;998957184;677
ihis;2-disclosure-privacy;false;true;2;0.539373181;1167719200;94
ihis;2-disclosure-privacy;true;true;2;0.642220621;1077165000;388
ihis;2-disclosure-privacy;false;true;3;0.557644658;1127198152;65
ihis;2-disclosure-privacy;true;true;3;0.707656651;982981392;231
ihis;2-disclosure-privacy;false;true;4;0.547437264;1252310976;57
ihis;2-disclosure-privacy;true;true;4;0.64260392;1109796320;184
ihis;2-disclosure-privacy;false;true;5;0.533568028;1259162320;46
ihis;2-disclosure-privacy;true;true;5;0.617770291;1043556608;163
ihis;2-disclosure-privacy;false;true;6;0.521136094;1184775800;51
ihis;2-disclosure-privacy;true;true;6;0.629944398;989459824;185
ihis;2-disclosure-privacy;false;true;7;0.520926319;1216175360;45
ihis;2-disclosure-privacy;true;true;7;0.618872269;948086688;137
ihis;2-disclosure-privacy;false;true;8;0.52938055;1217361496;41
ihis;2-disclosure-privacy;true;true;8;0.630185528;954664824;111
ihis;2-disclosure-privacy;false;true;9;0.523418799;1206876720;38
ihis;2-disclosure-privacy;true;true;9;0.620155492;940884696;106
ihis;2-disclosure-privacy;false;true;10;0.538433489;1189508032;36
ihis;2-disclosure-privacy;true;true;10;0.617056116;950656664;126
ihis;2-disclosure-privacy;false;true;11;0.530253371;1226833680;42
ihis;2-disclosure-privacy;true;true;11;0.632234003;947148168;104
ihis;2-disclosure-privacy;false;true;12;0.538202234;1274247408;32
ihis;2-disclosure-privacy;true;true;12;0.652130757;944892080;87
ihis;2-disclosure-privacy;false;true;13;0.551963169;1314349368;31
ihis;2-disclosure-privacy;true;true;13;0.658523922;962338216;79
ihis;2-disclosure-privacy;false;true;14;0.546874899;1329778568;34
ihis;2-disclosure-privacy;true;true;14;0.661260694;945232816;88
ihis;2-disclosure-privacy;false;true;15;0.520407242;1372073904;30
ihis;2-disclosure-privacy;true;true;15;0.658531802;955048496;76
ihis;2-disclosure-privacy;false;true;16;0.524614601;1441254464;30
ihis;2-disclosure-privacy;true;true;16;0.642328856;959813592;69
ihis;2-disclosure-privacy;false;true;17;0.540478934;1470600728;26
ihis;2-disclosure-privacy;true;true;17;0.627333577;973956392;76
ihis;2-disclosure-privacy;false;true;18;0.529469947;1429748832;30
ihis;2-disclosure-privacy;true;true;18;0.637328804;956332352;79
ihis;2-disclosure-privacy;false;true;19;0.544515787;1420456696;28
ihis;2-disclosure-privacy;true;true;19;0.653274422;957321224;80
ihis;2-disclosure-privacy;false;true;20;0.545828988;1418722032;30
ihis;2-disclosure-privacy;true;true;20;0.6476842;959624424;60
ihis;2-disclosure-privacy;false;true;21;0.537879446;1459216688;24
ihis;2-disclosure-privacy;true;true;21;0.636184133;965591408;56
ihis;2-disclosure-privacy;false;true;22;0.536033503;1514247336;26
ihis;2-disclosure-privacy;true;true;22;0.648587109;993000384;55
ihis;2-disclosure-privacy;false;true;23;0.540050783;1474294608;24
ihis;2-disclosure-privacy;true;true;23;0.654847635;967512016;54
ihis;2-disclosure-privacy;false;true;24;0.528458288;1539027408;24
ihis;2-disclosure-privacy;true;true;24;0.642725056;959778104;56
ihis;2-disclosure-privacy;false;true;25;0.540488721;1536650816;22
ihis;2-disclosure-privacy;true;true;25;0.642560827;979174456;55
ihis;2-disclosure-privacy;false;true;26;0.534202851;1407463120;24
ihis;2-disclosure-privacy;true;true;26;0.640889916;988406096;55
ihis;2-disclosure-privacy;false;true;27;0.511245337;1510759800;24
ihis;2-disclosure-privacy;true;true;27;0.641700424;986752688;51
ihis;2-disclosure-privacy;false;true;28;0.523676452;1499018176;23
ihis;2-disclosure-privacy;true;true;28;0.61488457;994065504;51
ihis;2-disclosure-privacy;false;true;29;0.485855598;1572829680;25
ihis;2-disclosure-privacy;true;true;29;0.630632348;1008644608;48
ihis;2-disclosure-privacy;false;true;30;0.528593461;1473030032;28
ihis;2-disclosure-privacy;true;true;30;0.63377834;1010746944;54
ihis;2-disclosure-privacy;false;true;31;0.526301629;1362074416;23
ihis;2-disclosure-privacy;true;true;31;0.634229846;1006162536;49
ihis;2-disclosure-privacy;false;true;32;0.531890836;1381460424;21
ihis;2-disclosure-privacy;true;true;32;0.625518129;1000536984;45
ihis;2-disclosure-privacy;false;true;33;0.481021203;1390443768;23
ihis;2-disclosure-privacy;true;true;33;0.633277697;1018076640;45
ihis;2-disclosure-privacy;false;true;34;0.523150438;1338127616;25
ihis;2-disclosure-privacy;true;true;34;0.619629538;1011229392;48
ihis;2-disclosure-privacy;false;true;35;0.515591125;1423945960;20
ihis;2-disclosure-privacy;true;true;35;0.611447007;1002160416;45
ihis;2-disclosure-privacy;false;true;36;0.488073134;1438537144;22
ihis;2-disclosure-privacy;true;true;36;0.619141755;1029523576;46
ihis;2-disclosure-privacy;false;true;37;0.511180557;1467332800;20
ihis;2-disclosure-privacy;true;true;37;0.624710086;1015351568;39
ihis;2-disclosure-privacy;false;true;38;0.522763878;1468725360;22
ihis;2-disclosure-privacy;true;true;38;0.620031586;1021857608;46
ihis;2-disclosure-privacy;false;true;39;0.523793276;1477481456;29
ihis;2-disclosure-privacy;true;true;39;0.617134752;1003295744;41
ihis;2-disclosure-privacy;false;true;40;0.52449789;1474136488;23
ihis;2-disclosure-privacy;true;true;40;0.618751783;1030534048;42
ihis;2-disclosure-privacy;false;true;41;0.510513865;1405265280;21
ihis;2-disclosure-privacy;true;true;41;0.596754125;1024174512;47
ihis;2-disclosure-privacy;false;true;42;0.467452011;1521128416;30
ihis;2-disclosure-privacy;true;true;42;0.609288817;1021899448;39
ihis;2-disclosure-privacy;false;true;43;0.507379188;1475007680;29
ihis;2-disclosure-privacy;true;true;43;0.613371719;1018135080;39
ihis;2-disclosure-privacy;false;true;44;0.472897697;1449608944;20
ihis;2-disclosure-privacy;true;true;44;0.611788525;1005132824;38
ihis;2-disclosure-privacy;false;true;45;0.48824651;1482329584;20
ihis;2-disclosure-privacy;true;true;45;0.612422426;1028835720;37
ihis;2-disclosure-privacy;false;true;46;0.484583242;1458621088;20
ihis;2-disclosure-privacy;true;true;46;0.620184124;1024727264;40
ihis;2-disclosure-privacy;false;true;47;0.489536763;1460052960;21
ihis;2-disclosure-privacy;true;true;47;0.60626706;1025575616;41
ihis;2-disclosure-privacy;false;true;48;0.504338704;1449888312;21
ihis;2-disclosure-privacy;true;true;48;0.619355688;1026834040;37
ihis;2-disclosure-privacy;false;true;49;0.505262287;1465088856;25
ihis;2-disclosure-privacy;true;true;49;0.608086357;1028934928;34
ihis;2-disclosure-privacy;false;true;50;0.513891977;1488278704;31
ihis;2-disclosure-privacy;true;true;50;0.62213284;1035804912;36
ihis;2-disclosure-privacy;false;true;51;0.46520036;1527597536;27
ihis;2-disclosure-privacy;true;true;51;0.598651636;1032361080;35
ihis;2-disclosure-privacy;false;true;52;0.505413363;1496472040;24
ihis;2-disclosure-privacy;true;true;52;0.626095745;1030937224;41
ihis;2-disclosure-privacy;false;true;53;0.498879778;1418404568;32
ihis;2-disclosure-privacy;true;true;53;0.598354964;1032168464;41
ihis;2-disclosure-privacy;false;true;54;0.481497708;1489371840;26
ihis;2-disclosure-privacy;true;true;54;0.588219028;1024092704;42
ihis;2-disclosure-privacy;false;true;55;0.454777104;1486885688;29
ihis;2-disclosure-privacy;true;true;55;0.603483124;1066018296;37
ihis;2-disclosure-privacy;false;true;56;0.471085078;1562371472;27
ihis;2-disclosure-privacy;true;true;56;0.613218275;1048452112;37
ihis;2-disclosure-privacy;false;true;57;0.469553217;1539106040;20
ihis;2-disclosure-privacy;true;true;57;0.599522325;1033931920;38
ihis;2-disclosure-privacy;false;true;58;0.453915257;1532588416;25
ihis;2-disclosure-privacy;true;true;58;0.593702651;1057540256;37
ihis;2-disclosure-privacy;false;true;59;0.466305492;1567030736;24
ihis;2-disclosure-privacy;true;true;59;0.596771392;1042441384;37
ihis;2-disclosure-privacy;false;true;60;0.470983849;1584383608;26
ihis;2-disclosure-privacy;true;true;60;0.595091603;1046320904;36
ihis;2-disclosure-privacy;false;true;61;0.468627053;1501661336;31
ihis;2-disclosure-privacy;true;true;61;0.599298483;1066289552;33
ihis;2-disclosure-privacy;false;true;62;0.474626983;1557611976;20
ihis;2-disclosure-privacy;true;true;62;0.585582219;1080865872;39
ihis;2-disclosure-privacy;false;true;63;0.456222836;1578183488;24
ihis;2-disclosure-privacy;true;true;63;0.597394398;1053004768;35
ihis;2-disclosure-privacy;false;true;64;0.476929529;1567285600;20
ihis;2-disclosure-privacy;true;true;64;0.597550053;1059752920;37
ihis;1-enhanced-likeness (global distribution);false;true;1;0.548897977;1208738544;163
ihis;1-enhanced-likeness (global distribution);true;true;1;0.61863687;1184117160;928
ihis;1-enhanced-likeness (global distribution);false;true;2;0.435639605;1303875128;89
ihis;1-enhanced-likeness (global distribution);true;true;2;0.614651335;1270686392;639
ihis;1-enhanced-likeness (global distribution);false;true;3;0.536930666;1275208496;64
ihis;1-enhanced-likeness (global distribution);true;true;3;0.613541339;1224057824;360
ihis;1-enhanced-likeness (global distribution);false;true;4;0.507528191;1420686816;47
ihis;1-enhanced-likeness (global distribution);true;true;4;0.606881746;1278621504;263
ihis;1-enhanced-likeness (global distribution);false;true;5;0.519309853;1486090312;43
ihis;1-enhanced-likeness (global distribution);true;true;5;0.613322541;1256201096;258
ihis;1-enhanced-likeness (global distribution);false;true;6;0.504567865;1392475720;40
ihis;1-enhanced-likeness (global distribution);true;true;6;0.607826501;1202777176;199
ihis;1-enhanced-likeness (global distribution);false;true;7;0.494854125;1470900992;36
ihis;1-enhanced-likeness (global distribution);true;true;7;0.599073332;1196832640;220
ihis;1-enhanced-likeness (global distribution);false;true;8;0.481393936;1482355664;30
ihis;1-enhanced-likeness (global distribution);true;true;8;0.587216258;1243114664;169
ihis;1-enhanced-likeness (global distribution);false;true;9;0.479987465;1533491760;30
ihis;1-enhanced-likeness (global distribution);true;true;9;0.5919824;1223049248;169
ihis;1-enhanced-likeness (global distribution);false;true;10;0.453964312;1441017616;29
ihis;1-enhanced-likeness (global distribution);true;true;10;0.59481573;1194757344;165
ihis;1-enhanced-likeness (global distribution);false;true;11;0.462659482;1385349104;28
ihis;1-enhanced-likeness (global distribution);true;true;11;0.587247139;1228538384;161
ihis;1-enhanced-likeness (global distribution);false;true;12;0.469324688;1428761392;24
ihis;1-enhanced-likeness (global distribution);true;true;12;0.587973911;1217496576;154
ihis;1-enhanced-likeness (global distribution);false;true;13;0.443303514;1485539472;26
ihis;1-enhanced-likeness (global distribution);true;true;13;0.587775094;1215694984;136
ihis;1-enhanced-likeness (global distribution);false;true;14;0.417625025;1495586768;31
ihis;1-enhanced-likeness (global distribution);true;true;14;0.59435126;1192615904;126
ihis;1-enhanced-likeness (global distribution);false;true;15;0.440919886;1523778840;27
ihis;1-enhanced-likeness (global distribution);true;true;15;0.588516377;1258475032;131
ihis;1-enhanced-likeness (global distribution);false;true;16;0.452121095;1557078368;30
ihis;1-enhanced-likeness (global distribution);true;true;16;0.584163517;1206151784;118
ihis;1-enhanced-likeness (global distribution);false;true;17;0.43196399;1614362376;25
ihis;1-enhanced-likeness (global distribution);true;true;17;0.584091329;1217528416;128
ihis;1-enhanced-likeness (global distribution);false;true;18;0.44461192;1649186256;25
ihis;1-enhanced-likeness (global distribution);true;true;18;0.59058387;1220208896;109
ihis;1-enhanced-likeness (global distribution);false;true;19;0.455297791;1672701072;25
ihis;1-enhanced-likeness (global distribution);true;true;19;0.588988682;1242105256;99
ihis;1-enhanced-likeness (global distribution);false;true;20;0.444540087;1668789480;24
ihis;1-enhanced-likeness (global distribution);true;true;20;0.583022045;1221872272;94
ihis;1-enhanced-likeness (global distribution);false;true;21;0.440452615;1775530856;20
ihis;1-enhanced-likeness (global distribution);true;true;21;0.590195383;1195321336;96
ihis;1-enhanced-likeness (global distribution);false;true;22;0.435999902;1656533560;26
ihis;1-enhanced-likeness (global distribution);true;true;22;0.583118056;1204631360;103
ihis;1-enhanced-likeness (global distribution);false;true;23;0.438847166;1705548056;21
ihis;1-enhanced-likeness (global distribution);true;true;23;0.581786777;1234443328;96
ihis;1-enhanced-likeness (global distribution);false;true;24;0.452043355;1633550160;22
ihis;1-enhanced-likeness (global distribution);true;true;24;0.581753804;1242015880;86
ihis;1-enhanced-likeness (global distribution);false;true;25;0.440568523;1759516848;22
ihis;1-enhanced-likeness (global distribution);true;true;25;0.585227344;1220939600;89
ihis;1-enhanced-likeness (global distribution);false;true;26;0.43834444;1676252792;20
ihis;1-enhanced-likeness (global distribution);true;true;26;0.582257547;1217000280;79
ihis;1-enhanced-likeness (global distribution);false;true;27;0.456318473;1827041400;20
ihis;1-enhanced-likeness (global distribution);true;true;27;0.580989561;1222366304;88
ihis;1-enhanced-likeness (global distribution);false;true;28;0.444691092;1746544376;20
ihis;1-enhanced-likeness (global distribution);true;true;28;0.580098082;1249869792;111
ihis;1-enhanced-likeness (global distribution);false;true;29;0.43032174;1719912272;20
ihis;1-enhanced-likeness (global distribution);true;true;29;0.579037348;1247464784;82
ihis;1-enhanced-likeness (global distribution);false;true;30;0.431835371;1616694520;31
ihis;1-enhanced-likeness (global distribution);true;true;30;0.580741573;1235190464;71
ihis;1-enhanced-likeness (global distribution);false;true;31;0.430384921;1721455304;28
ihis;1-enhanced-likeness (global distribution);true;true;31;0.577823169;1250000832;75
ihis;1-enhanced-likeness (global distribution);false;true;32;0.437166262;1639911936;22
ihis;1-enhanced-likeness (global distribution);true;true;32;0.57537648;1245925776;74
ihis;1-enhanced-likeness (global distribution);false;true;33;0.433628092;1537953064;28
ihis;1-enhanced-likeness (global distribution);true;true;33;0.572033387;1251238224;66
ihis;1-enhanced-likeness (global distribution);false;true;34;0.437859517;1691786600;27
ihis;1-enhanced-likeness (global distribution);true;true;34;0.57634355;1261040368;66
ihis;1-enhanced-likeness (global distribution);false;true;35;0.434663543;1613934528;23
ihis;1-enhanced-likeness (global distribution);true;true;35;0.574660823;1278857496;76
ihis;1-enhanced-likeness (global distribution);false;true;36;0.427258114;1652383352;22
ihis;1-enhanced-likeness (global distribution);true;true;36;0.569317413;1291430696;71
ihis;1-enhanced-likeness (global distribution);false;true;37;0.441748733;1640995472;24
ihis;1-enhanced-likeness (global distribution);true;true;37;0.572262631;1264561640;72
ihis;1-enhanced-likeness (global distribution);false;true;38;0.43753961;1606424664;26
ihis;1-enhanced-likeness (global distribution);true;true;38;0.5730835;1293897936;65
ihis;1-enhanced-likeness (global distribution);false;true;39;0.431586281;1629146072;24
ihis;1-enhanced-likeness (global distribution);true;true;39;0.572628152;1274362552;69
ihis;1-enhanced-likeness (global distribution);false;true;40;0.424102215;1625512064;29
ihis;1-enhanced-likeness (global distribution);true;true;40;0.572417141;1285285248;56
ihis;1-enhanced-likeness (global distribution);false;true;41;0.415115881;1676764008;28
ihis;1-enhanced-likeness (global distribution);true;true;41;0.570733762;1292596552;63
ihis;1-enhanced-likeness (global distribution);false;true;42;0.428051293;1638442856;22
ihis;1-enhanced-likeness (global distribution);true;true;42;0.566095332;1323188400;55
ihis;1-enhanced-likeness (global distribution);false;true;43;0.422800401;1593908976;23
ihis;1-enhanced-likeness (global distribution);true;true;43;0.573937139;1301680136;60
ihis;1-enhanced-likeness (global distribution);false;true;44;0.421921768;1708654640;24
