Dataset;Config;Local;Sorted;Threads;Granularity;Time;TimePrepare;TimeComplete;TimeAnonymize;TimeGlobalTransform;TimePartitionByClass;TimeSuppress;TimeQuality;TimePostprocess
ihis;2-disclosure-privacy;true;true;59;0.596771392;37469.33333;2796.666667;34271.33333;28331;0;2166.333333;208.6666667;401.3333333;0
ihis;2-disclosure-privacy;false;true;60;0.470983849;18801.66667;2784.333333;15646.33333;9902.333333;209.3333333;1683.333333;305.6666667;371;0
ihis;2-disclosure-privacy;true;true;60;0.595091603;35171.66667;2797;31978.66667;26032.66667;0;2164;209;396;0
ihis;2-disclosure-privacy;false;true;61;0.468627053;19856.66667;2795;16692.66667;10933.66667;212.3333333;1680;306;369;0
ihis;2-disclosure-privacy;true;true;61;0.599298483;34463;2809.666667;31255.33333;25285.66667;0;2175;209.6666667;398;0
ihis;2-disclosure-privacy;false;true;62;0.474626983;18256;2787.666667;15096;9350.666667;209.3333333;1679.666667;306;372.3333333;0
ihis;2-disclosure-privacy;true;true;62;0.585582219;35859.66667;2789;32681.66667;26771.66667;0;2155.333333;208.6666667;389;0
ihis;2-disclosure-privacy;false;true;63;0.456222836;18174.66667;2788.333333;15024;9292.333333;210.3333333;1661;306.3333333;362.3333333;0
ihis;2-disclosure-privacy;true;true;63;0.597394398;34753.66667;2789.666667;31563.66667;25630;0;2175;208.6666667;400.3333333;0
ihis;2-disclosure-privacy;false;true;64;0.476929529;18753.66667;2790.333333;15586.66667;9796.333333;211.3333333;1702.333333;307.3333333;376.6666667;0
ihis;2-disclosure-privacy;true;true;64;0.597550053;35944;2792.333333;32756.66667;26855.33333;0;2150.333333;209.6666667;395;0
ihis;1-enhanced-likeness (global distribution);false;true;1;0.548897977;161443.3333;2796;158198.3333;152254.3333;600.6666667;1946.666667;600.6666667;449;0
ihis;1-enhanced-likeness (global distribution);true;true;1;0.61863687;1007535.333;2793;1004295.333;998782;0;2118.333333;602;447;0
ihis;1-enhanced-likeness (global distribution);false;true;2;0.435639605;113684.3333;2851.333333;110373;104985;401.6666667;1734.333333;400.6666667;460;0
ihis;1-enhanced-likeness (global distribution);true;true;2;0.614651335;746769;2833.666667;743474.3333;738148.6667;0;2091;401;461;0
ihis;1-enhanced-likeness (global distribution);false;true;3;0.536930666;78076.66667;2801.666667;74834.66667;69515;301.3333333;1915.666667;301;440.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;3;0.613541339;406316.3333;2846;403015.6667;397732;0;2136.666667;301;454.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;4;0.507528191;55473.33333;2832;52194;47121.33333;301.3333333;1638.333333;301;447.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;4;0.606881746;296279.6667;2851.333333;292974;287764;0;2057.333333;301.3333333;454.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;5;0.519309853;50811.66667;2791;47587.33333;42490.66667;235;1869.333333;201.3333333;433.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;5;0.613322541;280028.6667;2815.333333;276750.3333;271600;0;2134;201;463;0
ihis;1-enhanced-likeness (global distribution);false;true;6;0.504567865;47863.33333;2796;44648.66667;39524.66667;201.3333333;1892.333333;234.3333333;418.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;6;0.607826501;229492.3333;2817.333333;226223;221135.3333;0;2069;201.3333333;452;0
ihis;1-enhanced-likeness (global distribution);false;true;7;0.494854125;40564;2795;37359.66667;32275;202.3333333;1852.333333;235;409.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;7;0.599073332;228979.6667;2814.666667;225711.6667;220633;0;2062.333333;201.6666667;453.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;8;0.481393936;37208.66667;2846.333333;33957.66667;28803;202.6666667;1804;301.6666667;404.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;8;0.587216258;187530.3333;2792.666667;184297;179283.3333;0;2019;202;440.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;9;0.479987465;33386.33333;2791.333333;30191;25094.33333;206.3333333;1797.333333;301.6666667;404;0
ihis;1-enhanced-likeness (global distribution);true;true;9;0.5919824;180849.3333;2792;177608.3333;172547.3333;0;2066.666667;202.3333333;449;0
ihis;1-enhanced-likeness (global distribution);false;true;10;0.453964312;34371.66667;2800.333333;31177.66667;26120.66667;202.3333333;1852.333333;202;393.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;10;0.59481573;164595.6667;2795.666667;161347.6667;156299.3333;0;2050;202.6666667;452.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;11;0.462659482;31405.66667;2823.333333;28195;23075.66667;203;1790.666667;302;387.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;11;0.587247139;168662.3333;2797;165420.6667;160397.3333;0;2023.666667;202.6666667;444.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;12;0.469324688;31392.66667;2794.333333;28204.66667;23114.66667;202.6666667;1791.333333;301.6666667;393.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;12;0.587973911;151171;2792.333333;147934;142946.6667;0;1992.333333;202.6666667;444.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;13;0.443303514;30244;2799.666667;27006.66667;22344.66667;203;1457.333333;202;437.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;13;0.587775094;170679.3333;2791;167428;162437.6667;0;1996.333333;203;460.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;14;0.417625025;27589.33333;2792.333333;24368.33333;19539;203;1632;202;428.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;14;0.59435126;132515;2820.666667;129245.3333;124233.3333;0;1988;203;449;0
ihis;1-enhanced-likeness (global distribution);false;true;15;0.440919886;27930.66667;2793;24708;20056.66667;203;1453.333333;202;429.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;15;0.588516377;131453.6667;2807.333333;128198.3333;123199.3333;0;1989;202.6666667;448;0
ihis;1-enhanced-likeness (global distribution);false;true;16;0.452121095;25608;2797.333333;22440;17503.66667;203.3333333;1633.333333;302.3333333;370.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;16;0.584163517;122444.3333;2794.333333;119195;114249.6667;0;1948;203;455;0
ihis;1-enhanced-likeness (global distribution);false;true;17;0.43196399;26079.66667;2795.333333;22892.66667;17896.66667;203.3333333;1695;302.3333333;391.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;17;0.584091329;135810.6667;2822.333333;132531.3333;127501;0;2005;203;457;0
ihis;1-enhanced-likeness (global distribution);false;true;18;0.44461192;25638.33333;2791;22445.66667;17443.33333;204;1705;302.3333333;401.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;18;0.59058387;120616.6667;2791.333333;117365;112367.3333;0;2003;203.3333333;460.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;19;0.455297791;24589.66667;2790.666667;21425.66667;16505.66667;204;1622.666667;302.6666667;373.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;19;0.588988682;113980.6667;2789;110739;105742.3333;0;2004;203.6666667;452.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;20;0.444540087;23961.66667;2789.333333;20807;15888.33333;204;1619.333333;306;365.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;20;0.583022045;102488.6667;2790;99246;94264;0;1988.666667;203.3333333;452.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;21;0.440452615;21940;2796.333333;18714;14077.66667;203.3333333;1434;202.6666667;429.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;21;0.590195383;105847;2789.666667;102598.6667;97598.66667;0;2007.333333;203;458.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;22;0.435999902;22286.66667;2796.666667;19065;14427;204.3333333;1434;203;425;0
ihis;1-enhanced-likeness (global distribution);true;true;22;0.583118056;111521.6667;2789.333333;108292.3333;103310.6667;0;1989;203.3333333;440;0
ihis;1-enhanced-likeness (global distribution);false;true;23;0.438847166;21578.33333;2792.333333;18358.33333;13716.33333;204.3333333;1442;203.3333333;427.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;23;0.581786777;97665;2792.333333;94426.33333;89442;0;1988.666667;203.3333333;446.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;24;0.452043355;21838.66667;2796;18671;13735.33333;204.6666667;1631.666667;303.3333333;371.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;24;0.581753804;96602.66667;2798.666667;93347.33333;88350;0;1994;204.6666667;456.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;25;0.440568523;23489.66667;2799.666667;20259.33333;15600.66667;204.6666667;1450.666667;203.6666667;430.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;25;0.585227344;100618.3333;2788;97370.33333;92385.66667;0;1993;203.6666667;460;0
ihis;1-enhanced-likeness (global distribution);false;true;26;0.43834444;22088;2806.666667;18852;14186;204.6666667;1451.666667;203;429.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;26;0.582257547;90426.33333;2788.666667;87196.66667;82197.66667;0;2007;203.3333333;440.6666667;0.333333333
ihis;1-enhanced-likeness (global distribution);false;true;27;0.456318473;23158;2788.666667;19997;15065.66667;204.6666667;1631.666667;306.3333333;372.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;27;0.580989561;90860.33333;2802.333333;87615.33333;82622;0;1987.333333;203.6666667;442.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;28;0.444691092;20468.66667;2787.666667;17317.33333;12406.66667;204.6666667;1615;303.3333333;363.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;28;0.580098082;88421;2788.666667;85190;80197.33333;0;1999.666667;204.3333333;442.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;29;0.43032174;20382.66667;2797;17163;12520;205;1438;203;422.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;29;0.579037348;83543.33333;2793.333333;80301;75320;0;1984;203.6666667;449;0
ihis;1-enhanced-likeness (global distribution);false;true;30;0.431835371;21076;2798;17855.66667;13212.66667;205;1436.666667;203.3333333;422.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;30;0.580741573;80785;2799.666667;77540;72507;0;2029;204.3333333;445.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;31;0.430384921;21495.66667;2803;18269.66667;13607.33333;204.6666667;1450.333333;204;423;0
ihis;1-enhanced-likeness (global distribution);true;true;31;0.577823169;79472.66667;2790.333333;76242.66667;71250.66667;0;1997;204.6666667;439.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;32;0.437166262;18968.66667;2793;15748.66667;11103.33333;205;1443.666667;203.6666667;427;0
ihis;1-enhanced-likeness (global distribution);true;true;32;0.57537648;82981.66667;2790.666667;79757.33333;74793.33333;0;1969.333333;204;433.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;33;0.433628092;19909;2792.333333;16693.33333;12052.66667;205;1440.333333;203;423.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;33;0.572033387;67920.66667;2788.333333;64701.33333;59737.66667;0;1971;204.3333333;431;0
ihis;1-enhanced-likeness (global distribution);false;true;34;0.437859517;20456.33333;2787.666667;17308;12402;205;1609.333333;304;360.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;34;0.57634355;77179.33333;2804.333333;73930.33333;68914.66667;0;2006.333333;205;444.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;35;0.434663543;20555.66667;2791.666667;17337;12685.33333;205.6666667;1450.333333;204;427;0
ihis;1-enhanced-likeness (global distribution);true;true;35;0.574660823;81313.33333;2790.666667;78085.66667;73097.66667;0;1992.666667;204.6666667;437;0
ihis;1-enhanced-likeness (global distribution);false;true;36;0.427258114;19840.33333;2790.333333;16630.33333;11983;206;1446.666667;204.3333333;419.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;36;0.569317413;76539;2789;73315;68335;0;1986;205;435;0
ihis;1-enhanced-likeness (global distribution);false;true;37;0.441748733;19106.33333;2787;15956.66667;11055.66667;205;1605;304;362.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;37;0.572262631;78006.66667;2798.333333;74772.33333;69786.33333;0;1983.333333;204.3333333;436;0
ihis;1-enhanced-likeness (global distribution);false;true;38;0.43753961;21573;2815;18396.33333;13450.66667;212.6666667;1614;304;361.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;38;0.5730835;70051.66667;2803.333333;66801.33333;61772.33333;0;2020.666667;205;447;0
ihis;1-enhanced-likeness (global distribution);false;true;39;0.431586281;19611.33333;2791.333333;16397;11750.66667;206.6666667;1444;204.3333333;423;0
ihis;1-enhanced-likeness (global distribution);true;true;39;0.572628152;69945.33333;2798;66713.66667;61700.66667;0;2009.666667;205.3333333;433.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;40;0.424102215;19444;2806.666667;16221;11568.33333;206.3333333;1435.666667;204;416.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;40;0.572417141;63340.66667;2793.333333;60096.66667;55084;0;2014.333333;205;450.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;41;0.415115881;18876.66667;2786.666667;15682.33333;11062;206.6666667;1422.666667;204.3333333;407.3333333;0.333333333
ihis;1-enhanced-likeness (global distribution);true;true;41;0.570733762;66035.33333;2802;62788.66667;57787.33333;0;1994;205.3333333;444.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;42;0.428051293;22026.66667;2810.333333;18796;14117.33333;214;1449.333333;205;420;0.333333333
ihis;1-enhanced-likeness (global distribution);true;true;42;0.566095332;62532.66667;2792.666667;59299.66667;54313.66667;0;1988.333333;205;440.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;43;0.422800401;19463.66667;2797.666667;16248.33333;11597;206.3333333;1443;204.3333333;417.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;43;0.573937139;73958.66667;2791.333333;70731.66667;65721;0;2014;205.3333333;435.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;44;0.421921768;20425;2812.333333;17195.66667;12530.66667;207;1441;204.6666667;417;0
ihis;1-enhanced-likeness (global distribution);true;true;44;0.567556737;65990.66667;2794.333333;62765;57770.33333;0;1994.666667;205.6666667;431.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;45;0.426746672;18992.66667;2792.666667;15846;10943.33333;207;1598.333333;304.6666667;354;0
ihis;1-enhanced-likeness (global distribution);true;true;45;0.567935252;58333.33333;2791.333333;55100.33333;50107.33333;0;1996.333333;205.3333333;441.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;46;0.425927209;18557.33333;2787.666667;15353.66667;10726.66667;207;1427.333333;205;416;0
ihis;1-enhanced-likeness (global distribution);true;true;46;0.571276036;57701;2791;54475.66667;49495;0;1984;205.6666667;434.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;47;0.419500867;20131;2797.333333;16918.66667;12269;207;1440.333333;205;415;0
ihis;1-enhanced-likeness (global distribution);true;true;47;0.567396263;58906.33333;2788;55681.66667;50685.66667;0;2002.333333;205.6666667;436.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;48;0.427108114;18161;2786.666667;14957.33333;10308.33333;207.3333333;1450;205;417;0
ihis;1-enhanced-likeness (global distribution);true;true;48;0.56836598;57866.33333;2794;54638.33333;49632;0;2005.666667;206.6666667;434;0
ihis;1-enhanced-likeness (global distribution);false;true;49;0.422005404;19236.66667;2791.666667;16032;11361.33333;207.3333333;1433.333333;238.3333333;413;0
ihis;1-enhanced-likeness (global distribution);true;true;49;0.56584637;61664;2790;58444.66667;53444;0;2004.333333;206.3333333;429.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;50;0.4257813;18090.33333;2791.666667;14881.66667;10237;208.3333333;1439.333333;205.3333333;417;0
ihis;1-enhanced-likeness (global distribution);true;true;50;0.573798786;64764.33333;2793.333333;61532;56495.33333;0;2037.666667;205.6666667;439;0
ihis;1-enhanced-likeness (global distribution);false;true;51;0.418031326;18661.33333;2800.333333;15449.33333;10788.33333;208.6666667;1446.666667;205.3333333;411.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;51;0.56383211;55686.66667;2794.333333;52452;47445;0;2006;206.6666667;440.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;52;0.431694601;17997.66667;2788.666667;14853.33333;9934.666667;208.3333333;1617;304.6666667;355.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;52;0.567344779;61183;2789;57962;52962;0;2004.666667;206.3333333;432;0
ihis;1-enhanced-likeness (global distribution);false;true;53;0.418320416;18469.66667;2795;15263;10595.66667;212;1455;205.3333333;411.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;53;0.567385527;59080;2791;55845.66667;50826.66667;0;2021;207;443.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;54;0.443734168;18330;2794.333333;15170;10238.66667;209.6666667;1622.666667;304.6666667;365.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;54;0.560940876;51774.33333;2804.666667;48533.33333;43509;0;2011.333333;208.3333333;436.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;55;0.419350867;19581.66667;2802.666667;16366;11704.33333;210;1443.333333;205.6666667;413;0
ihis;1-enhanced-likeness (global distribution);true;true;55;0.55918909;55602;2805.666667;52366.66667;47364.66667;0;1989;207.3333333;429.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;56;0.421999949;18140.33333;2799;14927;10272.33333;211.3333333;1436.333333;208;414.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;56;0.562823536;51276;2797.333333;48044.33333;43034.33333;0;2005.666667;207;434;0.333333333
ihis;1-enhanced-likeness (global distribution);false;true;57;0.425334484;17456.66667;2789.333333;14250;9605.666667;209.6666667;1439.333333;206;417.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;57;0.560583356;53727.66667;2795.333333;50507.66667;45498.66667;0;2006.333333;207.3333333;424.6666667;0
ihis;1-enhanced-likeness (global distribution);false;true;58;0.416777694;17494.33333;2791;14294.66667;9652.666667;210.3333333;1434;206.6666667;408.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;58;0.55454085;55547.66667;2788.666667;52338;47358.66667;0;1984;206.6666667;421;0
ihis;1-enhanced-likeness (global distribution);false;true;59;0.42388267;18181.33333;2798.666667;14967.33333;10300.66667;210.3333333;1451.666667;206;415.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;59;0.560739361;52571.33333;2790.333333;49345.66667;44353;0;1994;208.3333333;435.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;60;0.417387692;18743;2793.333333;15537;10881.66667;211.3333333;1444.333333;206.3333333;412.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;60;0.563181554;49424.33333;2791.333333;46192.66667;41181.33333;0;2012;208;440.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;61;0.421334497;19397;2789;16193;11538.33333;212.6666667;1446.666667;206.3333333;415;0
ihis;1-enhanced-likeness (global distribution);true;true;61;0.56304719;50650.33333;2795;47425.33333;42407.33333;0;2013;210;430;0
ihis;1-enhanced-likeness (global distribution);false;true;62;0.415480426;17948;2795.666667;14743;10061.66667;212.6666667;1467;206;409.3333333;0
ihis;1-enhanced-likeness (global distribution);true;true;62;0.561732821;53436.33333;2797.666667;50210.66667;45191.66667;0;2013;208.3333333;428;0
ihis;1-enhanced-likeness (global distribution);false;true;63;0.418228144;17391.33333;2786.666667;14194.66667;9541;210;1439;218;410;0
ihis;1-enhanced-likeness (global distribution);true;true;63;0.564935873;59242;2801.333333;56001.33333;50970;0;2020.333333;209.6666667;439.3333333;0
ihis;1-enhanced-likeness (global distribution);false;true;64;0.42537312;18745;2801;15525.33333;10854.66667;212.3333333;1450.333333;207;418.6666667;0
ihis;1-enhanced-likeness (global distribution);true;true;64;0.551650975;45818.66667;2795.333333;42605;37629.66667;0;1971.666667;208.3333333;418.3333333;0
ihis;2-enhanced-likeness (global distribution);false;true;1;0.633118188;153121.3333;2795;149849;143901;601.3333333;1950.666667;601;477.3333333;0
ihis;2-enhanced-likeness (global distribution);true;true;1;0.734200738;635263.3333;2836.333333;631950.6667;626149.3333;0;2364;601;476.3333333;0
ihis;2-enhanced-likeness (global distribution);false;true;2;0.627658728;94148.66667;2806;90861.66667;85277.33333;401.3333333;1976;401;481;0
ihis;2-enhanced-likeness (global distribution);true;true;2;0.742381342;438287;2905.333333;434889;429196.3333;0;2386.333333;401;492.6666667;0
ihis;2-enhanced-likeness (global distribution);false;true;3;0.629193528;72264.66667;2801;68990.33333;63630.33333;301;1947.666667;310.3333333;473.3333333;0
ihis;2-enhanced-likeness (global distribution);true;true;3;0.732923198;285952.3333;2803;282665;277178;0;2382.333333;301.6666667;484.3333333;0
ihis;2-enhanced-likeness (global distribution);false;true;4;0.62651801;52335;2790.666667;49073;43762.33333;301;1918;301;471.3333333;0
ihis;2-enhanced-likeness (global distribution);true;true;4;0.731469254;209682.6667;2839;206348;200870.6667;0;2336.666667;301.6666667;495.6666667;0
ihis;2-enhanced-likeness (global distribution);false;true;5;0.623262229;48125.66667;2818;44838.66667;39671.33333;201.6666667;1946.333333;201.3333333;469;0
ihis;2-enhanced-likeness (global distribution);true;true;5;0.726208059;183183;2809.333333;179894.6667;174588.3333;0;2295.333333;201.6666667;479;0
ihis;2-enhanced-likeness (global distribution);false;true;6;0.617096034;49437;2814;46157.66667;40976;234.6666667;1932;201;465.3333333;0
ihis;2-enhanced-likeness (global distribution);true;true;6;0.718614832;168716.3333;2791.333333;165446.3333;160207;0;2246.666667;201.3333333;478.6666667;0
ihis;2-enhanced-likeness (global distribution);false;true;7;0.607247359;42077.33333;2804.333333;38813.33333;33676.66667;202.3333333;1928.666667;201.3333333;459.6666667;0
ihis;2-enhanced-likeness (global distribution);true;true;7;0.723157054;151036;2849.666667;147706.3333;142394.3333;0;2260.333333;201.6666667;480;0
ihis;2-enhanced-likeness (global distribution);false;true;8;0.607213368;35375.66667;2786.666667;32130.33333;27048.66667;203.3333333;1889.333333;202;458.6666667;0
ihis;2-enhanced-likeness (global distribution);true;true;8;0.715251446;138985.3333;2794;135712.3333;130505.3333;0;2211.333333;201.6666667;479;0
ihis;2-enhanced-likeness (global distribution);false;true;9;0.606931735;36820.66667;2802;33556.33333;28449.66667;202.6666667;1900;202;462.3333333;0
ihis;2-enhanced-likeness (global distribution);true;true;9;0.709293068;126041.6667;2794.666667;122769.6667;117555;0;2218;202;477.3333333;0
ihis;2-enhanced-likeness (global distribution);false;true;10;0.602203448;34412.33333;2801.333333;31154;26038;202.3333333;1910.333333;202;457;0
ihis;2-enhanced-likeness (global distribution);true;true;10;0.710792633;120796;2813;117504.6667;112291.3333;0;2197.666667;202.6666667;478.3333333;0
ihis;2-enhanced-likeness (global distribution);false;true;11;0.595997894;32733.33333;2803.333333;29492.66667;24560.66667;202.6666667;1723.666667;202.3333333;437.3333333;0
ihis;2-enhanced-likeness (global distribution);true;true;11;0.712832562;110495.3333;2795;107222.3333;102066.6667;0;2158.333333;202.3333333;478;0
ihis;2-enhanced-likeness (global distribution);false;true;12;0.597671212;28131.66667;2792.333333;24887.33333;19805.66667;203;1884.333333;202;452;0
ihis;2-enhanced-likeness (global distribution);true;true;12;0.712129815;109928.3333;2793.333333;106653;101519.6667;0;2137.666667;202.3333333;482;0
ihis;2-enhanced-likeness (global distribution);false;true;13;0.597389996;30456.33333;2791.666667;27225.66667;22330.33333;203.3333333;1698.333333;202;439;0
ihis;2-enhanced-likeness (global distribution);true;true;13;0.70745872;99410.66667;2800.333333;96138.66667;91038;0;2097.666667;202.6666667;471.6666667;0
ihis;2-enhanced-likeness (global distribution);false;true;14;0.595424171;27160;2793.333333;23929.33333;19037.66667;203.6666667;1692;202.6666667;437.3333333;0
ihis;2-enhanced-likeness (global distribution);true;true;14;0.703550479;101925;2790.666667;98666;93567.33333;0;2105.333333;202.6666667;468.3333333;0
ihis;2-enhanced-likeness (global distribution);false;true;15;0.595068194;28311.66667;2787.333333;25087.33333;20200.33333;203;1694.333333;202.3333333;437;0
ihis;2-enhanced-likeness (global distribution);true;true;15;0.706268004;89252.66667;2812.666667;85961;80786;0;2160;202.3333333;479;0
ihis;2-enhanced-likeness (global distribution);false;true;16;0.595689013;24830.33333;2799.333333;21594.66667;16699.66667;203;1690.333333;202.3333333;436.3333333;0
ihis;2-enhanced-likeness (global distribution);true;true;16;0.701953959;86495.66667;2795;83231;78156.66667;0;2076.666667;202.6666667;469.6666667;0
ihis;2-enhanced-likeness (global distribution);false;true;17;0.592629568;24642;2790.333333;21415.66667;16521;203.6666667;1698;202.6666667;436;0
ihis;2-enhanced-likeness (global distribution);true;true;17;0.708740359;86145.33333;2788.333333;82876;77759.66667;0;2124.666667;203;481;0
ihis;2-enhanced-likeness (global distribution);false;true;18;0.591816081;26344;2787.666667;23121.33333;18225.33333;203.3333333;1702.666667;202.3333333;435;0
ihis;2-enhanced-likeness (global distribution);true;true;18;0.707638466;87814.66667;2788;84551.66667;79453.66667;0;2106.666667;203.3333333;475;0
ihis;2-enhanced-likeness (global distribution);false;true;19;0.595290833;27850.33333;2792.666667;24620.66667;19726.33333;203.3333333;1695.333333;203;437;0
ihis;2-enhanced-likeness (global distribution);true;true;19;0.703942009;78200.33333;2857.666667;74865.33333;69668.33333;0;2132.666667;206.6666667;477.3333333;0
ihis;2-enhanced-likeness (global distribution);false;true;20;0.59307668;22605.33333;2791.333333;19378.66667;14497.33333;203.6666667;1683.666667;202.6666667;435.3333333;0
ihis;2-enhanced-likeness (global distribution);true;true;20;0.70447795;72524;2793;69257.66667;64122.33333;0;2137.333333;205;473.3333333;0
ihis;2-enhanced-likeness (global distribution);false;true;21;0.59353786;23757.33333;2798.666667;20522.33333;15620.66667;203.6666667;1696.333333;203;436.3333333;0
ihis;2-enhanced-likeness (global distribution);true;true;21;0.702522237;67876.66667;2801;64605.66667;59485.33333;0;2115.333333;204;470;0
ihis;2-enhanced-likeness (global distribution);false;true;22;0.594366638;23198.66667;2794.333333;19967;15061;203.6666667;1704.333333;203.6666667;437.3333333;0
ihis;2-enhanced-likeness (global distribution);true;true;22;0.705066698;79308.33333;2794.333333;76034.66667;70925;0;2112.333333;203;479.3333333;0
ihis;2-enhanced-likeness (global distribution);false;true;23;0.593577617;24589.66667;2789.666667;21358.33333;16449.66667;204.3333333;1711.333333;203.3333333;441.6666667;0
ihis;2-enhanced-likeness (global distribution);true;true;23;0.711269424;66725.66667;2812.333333;63440;58288;0;2134.666667;205;473.3333333;0
ihis;2-enhanced-likeness (global distribution);false;true;24;0.591324931;21564.66667;2788.333333;18341.33333;13459.33333;204;1686.333333;203.3333333;435;0
ihis;2-enhanced-likeness (global distribution);true;true;24;0.705657424;69617.33333;2790.666667;66353;61222;0;2136.333333;204;473.6666667;0
ihis;2-enhanced-likeness (global distribution);false;true;25;0.595622956;22581.66667;2788.666667;19356;14462;204.6666667;1697.333333;203.3333333;437;0
ihis;2-enhanced-likeness (global distribution);true;true;25;0.707120515;66994.66667;2788.333333;63730.33333;58620.33333;0;2117.666667;204;476;0
ihis;2-enhanced-likeness (global distribution);false;true;26;0.592999613;23223.66667;2788.666667;19999;15108.66667;204.6666667;1693.333333;203.6666667;436;0
ihis;2-enhanced-likeness (global distribution);true;true;26;0.709256995;68310.66667;2791.333333;65038;59904.33333;0;2138;204.3333333;481.3333333;0
ihis;2-enhanced-likeness (global distribution);false;true;27;0.595210096;20854;2789.666667;17627.33333;12736;204.6666667;1693.666667;203.3333333;437;0
ihis;2-enhanced-likeness (global distribution);true;true;27;0.707598782;67701;2790;64434.33333;59299.33333;0;2139.666667;205;476.6666667;0
ihis;2-enhanced-likeness (global distribution);false;true;28;0.590375659;21673.33333;2797;18443;13544.33333;204.3333333;1693.666667;203.6666667;433.3333333;0
