Dataset;Config;Local;Sorted;Threads;Granularity;Memory;Measurements
adult;0.5-equal-closeness (global distribution);true;true;55;0.832555634;100410856;31
adult;0.5-equal-closeness (global distribution);false;true;56;0.663538627;98512496;28
adult;0.5-equal-closeness (global distribution);true;true;56;0.833617975;97088016;30
adult;0.5-equal-closeness (global distribution);false;true;57;0.665728862;96269944;28
adult;0.5-equal-closeness (global distribution);true;true;57;0.835440057;81238520;29
adult;0.5-equal-closeness (global distribution);false;true;58;0.666692892;98009568;29
adult;0.5-equal-closeness (global distribution);true;true;58;0.830533708;82120504;34
adult;0.5-equal-closeness (global distribution);false;true;59;0.66088369;105440832;31
adult;0.5-equal-closeness (global distribution);true;true;59;0.835265738;82543600;33
adult;0.5-equal-closeness (global distribution);false;true;60;0.663093593;101380832;30
adult;0.5-equal-closeness (global distribution);true;true;60;0.835497518;82810672;28
adult;0.5-equal-closeness (global distribution);false;true;61;0.667288075;107148040;27
adult;0.5-equal-closeness (global distribution);true;true;61;0.830139522;82421424;32
adult;0.5-equal-closeness (global distribution);false;true;62;0.635158978;107925152;27
adult;0.5-equal-closeness (global distribution);true;true;62;0.833406925;86904528;31
adult;0.5-equal-closeness (global distribution);false;true;63;0.664007371;105998920;27
adult;0.5-equal-closeness (global distribution);true;true;63;0.830114342;96721496;36
adult;0.5-equal-closeness (global distribution);false;true;64;0.666092655;105328808;25
adult;0.5-equal-closeness (global distribution);true;true;64;0.832468685;88454528;40
adult;1-disclosure-privacy;false;true;1;0.283709534;59748624;26
adult;1-disclosure-privacy;true;true;1;0.461120908;58892888;23
adult;1-disclosure-privacy;false;true;2;0.230546599;59211632;25
adult;1-disclosure-privacy;true;true;2;0.211978506;59872808;22
adult;1-disclosure-privacy;false;true;3;0.315640504;61033344;31
adult;1-disclosure-privacy;true;true;3;0.15911189;57291520;24
adult;1-disclosure-privacy;false;true;4;0.161113602;59820536;29
adult;1-disclosure-privacy;true;true;4;0.169320151;58160512;24
adult;1-disclosure-privacy;false;true;5;0.197041525;62176344;24
adult;1-disclosure-privacy;true;true;5;0.207408849;58912904;23
adult;1-disclosure-privacy;false;true;6;0.241527834;62066576;32
adult;1-disclosure-privacy;true;true;6;0.144959441;59049920;22
adult;1-disclosure-privacy;false;true;7;0.189445482;64306448;30
adult;1-disclosure-privacy;true;true;7;0.208753574;58779520;25
adult;1-disclosure-privacy;false;true;8;0.255138977;64843200;29
adult;1-disclosure-privacy;true;true;8;0.121035214;60844000;23
adult;1-disclosure-privacy;false;true;9;0.18916771;66542440;28
adult;1-disclosure-privacy;true;true;9;0.138169199;59898632;23
adult;1-disclosure-privacy;false;true;10;0.271611914;67028440;29
adult;1-disclosure-privacy;true;true;10;0.189401166;60903560;25
adult;1-disclosure-privacy;false;true;11;0.227353738;68666048;28
adult;1-disclosure-privacy;true;true;11;0.139866262;61918912;25
adult;1-disclosure-privacy;false;true;12;0.20098462;69645376;28
adult;1-disclosure-privacy;true;true;12;0.141642256;61455824;26
adult;1-disclosure-privacy;false;true;13;0.144538493;72337456;28
adult;1-disclosure-privacy;true;true;13;0.139867215;63198904;22
adult;1-disclosure-privacy;false;true;14;0.180518318;74292256;30
adult;1-disclosure-privacy;true;true;14;0.150102493;64973832;28
adult;1-disclosure-privacy;false;true;15;0.131878348;74881104;27
adult;1-disclosure-privacy;true;true;15;0.13274707;64609696;25
adult;1-disclosure-privacy;false;true;16;0.224171509;75736624;29
adult;1-disclosure-privacy;true;true;16;0.164487261;64105264;29
adult;1-disclosure-privacy;false;true;17;0.162319651;76489904;31
adult;1-disclosure-privacy;true;true;17;0.140810419;65684048;25
adult;1-disclosure-privacy;false;true;18;0.128059704;78331360;30
adult;1-disclosure-privacy;true;true;18;0.141067001;65116880;25
adult;1-disclosure-privacy;false;true;19;0.119375176;80259312;29
adult;1-disclosure-privacy;true;true;19;0.121605543;68286688;27
adult;1-disclosure-privacy;false;true;20;0.132038127;80913184;27
adult;1-disclosure-privacy;true;true;20;0.181636025;67785280;28
adult;1-disclosure-privacy;false;true;21;0.110138938;80931032;27
adult;1-disclosure-privacy;true;true;21;0.167453644;70266200;28
adult;1-disclosure-privacy;false;true;22;0.126783265;84485768;28
adult;1-disclosure-privacy;true;true;22;0.1526035;67943680;24
adult;1-disclosure-privacy;false;true;23;0.122635781;84143848;29
adult;1-disclosure-privacy;true;true;23;0.165050261;68459624;29
adult;1-disclosure-privacy;false;true;24;0.143281079;85813232;27
adult;1-disclosure-privacy;true;true;24;0.151641671;71630688;27
adult;1-disclosure-privacy;false;true;25;0.182855846;87005688;27
adult;1-disclosure-privacy;true;true;25;0.1730146;69413800;31
adult;1-disclosure-privacy;false;true;26;0.069191752;87824440;28
adult;1-disclosure-privacy;true;true;26;0.156325134;70769392;27
adult;1-disclosure-privacy;false;true;27;0.14531993;89976992;36
adult;1-disclosure-privacy;true;true;27;0.156662468;72452520;30
adult;1-disclosure-privacy;false;true;28;0.246670325;88403624;26
adult;1-disclosure-privacy;true;true;28;0.152189529;69903824;32
adult;1-disclosure-privacy;false;true;29;0.246243201;90865920;28
adult;1-disclosure-privacy;true;true;29;0.137423422;74490696;30
adult;1-disclosure-privacy;false;true;30;0.124898383;91883840;30
adult;1-disclosure-privacy;true;true;30;0.128448701;75449384;30
adult;1-disclosure-privacy;false;true;31;0.087191874;95177736;27
adult;1-disclosure-privacy;true;true;31;0.167082047;75317856;31
adult;1-disclosure-privacy;false;true;32;0.112164819;101650520;27
adult;1-disclosure-privacy;true;true;32;0.138023868;76245976;31
adult;1-disclosure-privacy;false;true;33;0.100980534;94148016;30
adult;1-disclosure-privacy;true;true;33;0.142150338;77227576;32
adult;1-disclosure-privacy;false;true;34;0.105846411;99675984;27
adult;1-disclosure-privacy;true;true;34;0.128723358;91884328;32
adult;1-disclosure-privacy;false;true;35;0.13292139;96634512;30
adult;1-disclosure-privacy;true;true;35;0.148519137;75842536;31
adult;1-disclosure-privacy;false;true;36;0.073000339;113206424;30
adult;1-disclosure-privacy;true;true;36;0.152507477;93138032;30
adult;1-disclosure-privacy;false;true;37;0.117982562;97508360;29
adult;1-disclosure-privacy;true;true;37;0.140262328;91776016;32
adult;1-disclosure-privacy;false;true;38;0.127502625;100869512;29
adult;1-disclosure-privacy;true;true;38;0.136990474;79995000;30
adult;1-disclosure-privacy;false;true;39;0.125790689;101744800;25
adult;1-disclosure-privacy;true;true;39;0.168829056;79687144;30
adult;1-disclosure-privacy;false;true;40;0.213231032;97611688;26
adult;1-disclosure-privacy;true;true;40;0.154882534;79889048;37
adult;1-disclosure-privacy;false;true;41;0.128352662;107629944;26
adult;1-disclosure-privacy;true;true;41;0.143826482;93719168;30
adult;1-disclosure-privacy;false;true;42;0.138937916;105372224;32
adult;1-disclosure-privacy;true;true;42;0.135317021;80361024;30
adult;1-disclosure-privacy;false;true;43;0.103132657;104319224;28
adult;1-disclosure-privacy;true;true;43;0.183769973;81158112;32
adult;1-disclosure-privacy;false;true;44;0.108867629;107585680;28
adult;1-disclosure-privacy;true;true;44;0.134870467;103172200;31
adult;1-disclosure-privacy;false;true;45;0.060556131;115702640;29
adult;1-disclosure-privacy;true;true;45;0.146512019;85239920;29
adult;1-disclosure-privacy;false;true;46;0.227949045;111956824;27
adult;1-disclosure-privacy;true;true;46;0.140524211;97401152;35
adult;1-disclosure-privacy;false;true;47;0.079659208;110080560;30
adult;1-disclosure-privacy;true;true;47;0.136544746;85821192;31
adult;1-disclosure-privacy;false;true;48;0.211248509;115611320;38
adult;1-disclosure-privacy;true;true;48;0.168543037;100667488;31
adult;1-disclosure-privacy;false;true;49;0.110167728;108673192;28
adult;1-disclosure-privacy;true;true;49;0.178229887;99523992;34
adult;1-disclosure-privacy;false;true;50;0.079487047;112118144;27
adult;1-disclosure-privacy;true;true;50;0.144775196;86040664;35
adult;1-disclosure-privacy;false;true;51;0.138716462;114293304;27
adult;1-disclosure-privacy;true;true;51;0.156163463;88994720;28
adult;1-disclosure-privacy;false;true;52;0.072468044;113529760;29
adult;1-disclosure-privacy;true;true;52;0.159926525;89458888;30
adult;1-disclosure-privacy;false;true;53;0.112238084;120500512;30
adult;1-disclosure-privacy;true;true;53;0.155103046;89005376;27
adult;1-disclosure-privacy;false;true;54;0.141086897;116420360;29
adult;1-disclosure-privacy;true;true;54;0.159722905;109558896;29
adult;1-disclosure-privacy;false;true;55;0.118338874;122482920;28
adult;1-disclosure-privacy;true;true;55;0.181762879;108006856;28
adult;1-disclosure-privacy;false;true;56;0.090537001;122752800;27
adult;1-disclosure-privacy;true;true;56;0.140554753;106624448;29
adult;1-disclosure-privacy;false;true;57;0.185058764;121879600;27
adult;1-disclosure-privacy;true;true;57;0.1565871;102863720;29
adult;1-disclosure-privacy;false;true;58;0.101898231;115339528;27
adult;1-disclosure-privacy;true;true;58;0.173549801;109754544;29
adult;1-disclosure-privacy;false;true;59;0.161706778;130173984;28
adult;1-disclosure-privacy;true;true;59;0.171756708;109397816;34
adult;1-disclosure-privacy;false;true;60;0.094368979;135268176;29
adult;1-disclosure-privacy;true;true;60;0.166390773;98210712;30
adult;1-disclosure-privacy;false;true;61;0.096118075;134472320;28
adult;1-disclosure-privacy;true;true;61;0.164347627;96899264;33
adult;1-disclosure-privacy;false;true;62;0.092333808;193736832;29
adult;1-disclosure-privacy;true;true;62;0.174854075;115195440;26
adult;1-disclosure-privacy;false;true;63;0.150504723;122716448;28
adult;1-disclosure-privacy;true;true;63;0.181630342;94708864;30
adult;1-disclosure-privacy;false;true;64;0.277238729;137179488;30
adult;1-disclosure-privacy;true;true;64;0.142772454;117180688;28
adult;2-disclosure-privacy;false;true;1;0.42560079;62613496;23
adult;2-disclosure-privacy;true;true;1;0.743288371;58498048;22
adult;2-disclosure-privacy;false;true;2;0.196545129;61519816;25
adult;2-disclosure-privacy;true;true;2;0.377866834;60279960;21
adult;2-disclosure-privacy;false;true;3;0.230142057;62327224;30
adult;2-disclosure-privacy;true;true;3;0.465954445;60607888;25
adult;2-disclosure-privacy;false;true;4;0.388810502;64704232;30
adult;2-disclosure-privacy;true;true;4;0.44421422;61610632;25
adult;2-disclosure-privacy;false;true;5;0.309019253;65379120;38
adult;2-disclosure-privacy;true;true;5;0.435326913;60881072;23
adult;2-disclosure-privacy;false;true;6;0.353432966;66429336;32
adult;2-disclosure-privacy;true;true;6;0.447920633;61755360;25
adult;2-disclosure-privacy;false;true;7;0.153141577;67870712;31
adult;2-disclosure-privacy;true;true;7;0.469629968;60818128;24
adult;2-disclosure-privacy;false;true;8;0.367193805;68276472;31
adult;2-disclosure-privacy;true;true;8;0.42208129;62520904;22
adult;2-disclosure-privacy;false;true;9;0.379926489;68846248;31
adult;2-disclosure-privacy;true;true;9;0.459680221;62172192;25
adult;2-disclosure-privacy;false;true;10;0.367083019;70129616;29
adult;2-disclosure-privacy;true;true;10;0.448870365;64225168;25
adult;2-disclosure-privacy;false;true;11;0.341761104;70485040;27
adult;2-disclosure-privacy;true;true;11;0.464883882;64190288;22
adult;2-disclosure-privacy;false;true;12;0.153348718;71706936;28
adult;2-disclosure-privacy;true;true;12;0.420963169;65065312;28
adult;2-disclosure-privacy;false;true;13;0.256017609;72294808;31
adult;2-disclosure-privacy;true;true;13;0.438563158;65007856;29
adult;2-disclosure-privacy;false;true;14;0.247080779;74699016;29
adult;2-disclosure-privacy;true;true;14;0.451119164;66573736;28
adult;2-disclosure-privacy;false;true;15;0.152693402;76077392;32
adult;2-disclosure-privacy;true;true;15;0.438200647;66200808;29
adult;2-disclosure-privacy;false;true;16;0.20986262;75644208;30
adult;2-disclosure-privacy;true;true;16;0.445899537;64900592;24
adult;2-disclosure-privacy;false;true;17;0.174232374;77983000;30
adult;2-disclosure-privacy;true;true;17;0.445933943;67098640;23
adult;2-disclosure-privacy;false;true;18;0.236016019;77933920;31
adult;2-disclosure-privacy;true;true;18;0.456992085;67990000;28
adult;2-disclosure-privacy;false;true;19;0.20492445;80328416;29
adult;2-disclosure-privacy;true;true;19;0.459899021;67143248;26
adult;2-disclosure-privacy;false;true;20;0.279288509;79381120;30
adult;2-disclosure-privacy;true;true;20;0.455298726;68040432;31
adult;2-disclosure-privacy;false;true;21;0.230402671;79844888;29
adult;2-disclosure-privacy;true;true;21;0.436415977;68057616;22
adult;2-disclosure-privacy;false;true;22;0.254552085;82915544;28
adult;2-disclosure-privacy;true;true;22;0.465829768;67611488;26
adult;2-disclosure-privacy;false;true;23;0.232237539;82998752;29
adult;2-disclosure-privacy;true;true;23;0.453273602;68633960;27
adult;2-disclosure-privacy;false;true;24;0.253344055;82022256;29
adult;2-disclosure-privacy;true;true;24;0.45557819;70268536;27
adult;2-disclosure-privacy;false;true;25;0.210282288;84816944;27
adult;2-disclosure-privacy;true;true;25;0.450483308;70225056;32
adult;2-disclosure-privacy;false;true;26;0.282229562;85520288;27
adult;2-disclosure-privacy;true;true;26;0.440236651;72132520;31
adult;2-disclosure-privacy;false;true;27;0.260008632;86386616;29
adult;2-disclosure-privacy;true;true;27;0.466074357;71472968;30
adult;2-disclosure-privacy;false;true;28;0.252160003;87063336;28
adult;2-disclosure-privacy;true;true;28;0.44769258;74313096;28
adult;2-disclosure-privacy;false;true;29;0.285924653;88892456;27
adult;2-disclosure-privacy;true;true;29;0.458160341;73024336;26
adult;2-disclosure-privacy;false;true;30;0.269357449;88445944;28
adult;2-disclosure-privacy;true;true;30;0.461698007;74204640;25
adult;2-disclosure-privacy;false;true;31;0.264223698;88145160;28
adult;2-disclosure-privacy;true;true;31;0.466151113;73466208;29
adult;2-disclosure-privacy;false;true;32;0.292306471;90018944;37
adult;2-disclosure-privacy;true;true;32;0.436124511;74011960;26
adult;2-disclosure-privacy;false;true;33;0.269433334;92648456;35
adult;2-disclosure-privacy;true;true;33;0.44060321;74272600;30
adult;2-disclosure-privacy;false;true;34;0.259419137;94341408;30
adult;2-disclosure-privacy;true;true;34;0.47226238;77268800;26
adult;2-disclosure-privacy;false;true;35;0.327424142;92837752;35
adult;2-disclosure-privacy;true;true;35;0.459359981;74661720;32
adult;2-disclosure-privacy;false;true;36;0.329839492;92242752;28
adult;2-disclosure-privacy;true;true;36;0.456324325;74125840;35
adult;2-disclosure-privacy;false;true;37;0.336083053;93686224;30
adult;2-disclosure-privacy;true;true;37;0.447215261;75577504;26
adult;2-disclosure-privacy;false;true;38;0.324058743;93259712;29
adult;2-disclosure-privacy;true;true;38;0.458327574;77226928;31
adult;2-disclosure-privacy;false;true;39;0.293446372;93868376;30
adult;2-disclosure-privacy;true;true;39;0.471968873;77769904;33
adult;2-disclosure-privacy;false;true;40;0.33596685;94024064;29
adult;2-disclosure-privacy;true;true;40;0.453742053;75339056;29
adult;2-disclosure-privacy;false;true;41;0.31329517;96371192;31
adult;2-disclosure-privacy;true;true;41;0.460242699;88278960;34
adult;2-disclosure-privacy;false;true;42;0.370865629;97053920;28
adult;2-disclosure-privacy;true;true;42;0.456829768;78754344;34
adult;2-disclosure-privacy;false;true;43;0.351063498;97784960;28
adult;2-disclosure-privacy;true;true;43;0.452978992;77242264;33
adult;2-disclosure-privacy;false;true;44;0.358611489;100135464;28
adult;2-disclosure-privacy;true;true;44;0.443034165;80580560;31
adult;2-disclosure-privacy;false;true;45;0.372038892;101371720;29
adult;2-disclosure-privacy;true;true;45;0.450134974;94421312;26
adult;2-disclosure-privacy;false;true;46;0.402480534;101126176;30
adult;2-disclosure-privacy;true;true;46;0.470607095;79681336;27
adult;2-disclosure-privacy;false;true;47;0.357179001;104492368;29
adult;2-disclosure-privacy;true;true;47;0.447787997;93974032;28
adult;2-disclosure-privacy;false;true;48;0.38033916;104692264;28
adult;2-disclosure-privacy;true;true;48;0.456991729;83710208;30
adult;2-disclosure-privacy;false;true;49;0.408950063;102935432;28
adult;2-disclosure-privacy;true;true;49;0.472531217;79663096;27
adult;2-disclosure-privacy;false;true;50;0.385639555;157082888;30
adult;2-disclosure-privacy;true;true;50;0.44254815;82620400;29
adult;2-disclosure-privacy;false;true;51;0.384804156;106458840;27
adult;2-disclosure-privacy;true;true;51;0.455221651;82112248;33
adult;2-disclosure-privacy;false;true;52;0.380007824;109062896;29
adult;2-disclosure-privacy;true;true;52;0.474685736;85659112;28
adult;2-disclosure-privacy;false;true;53;0.392027649;109153000;26
adult;2-disclosure-privacy;true;true;53;0.458470824;81727152;33
adult;2-disclosure-privacy;false;true;54;0.410523456;105987168;35
adult;2-disclosure-privacy;true;true;54;0.443002012;85389080;30
adult;2-disclosure-privacy;false;true;55;0.37541394;104635624;32
adult;2-disclosure-privacy;true;true;55;0.444084384;90160456;33
adult;2-disclosure-privacy;false;true;56;0.36702087;109913008;29
adult;2-disclosure-privacy;true;true;56;0.470188174;86694912;27
adult;2-disclosure-privacy;false;true;57;0.418709919;247676112;26
adult;2-disclosure-privacy;true;true;57;0.45082337;86817480;30
adult;2-disclosure-privacy;false;true;58;0.377071641;116730424;28
adult;2-disclosure-privacy;true;true;58;0.46820187;85200584;28
adult;2-disclosure-privacy;false;true;59;0.422307501;111604144;28
adult;2-disclosure-privacy;true;true;59;0.457988;86653104;33
adult;2-disclosure-privacy;false;true;60;0.373966489;114540648;26
adult;2-disclosure-privacy;true;true;60;0.461964595;105227120;30
adult;2-disclosure-privacy;false;true;61;0.375356705;112631128;32
adult;2-disclosure-privacy;true;true;61;0.464080939;105925400;31
adult;2-disclosure-privacy;false;true;62;0.42767681;138528984;29
adult;2-disclosure-privacy;true;true;62;0.441049187;93614912;32
adult;2-disclosure-privacy;false;true;63;0.363379817;115069320;35
adult;2-disclosure-privacy;true;true;63;0.471931894;90498808;32
adult;2-disclosure-privacy;false;true;64;0.405178968;116277016;27
adult;2-disclosure-privacy;true;true;64;0.471933389;215675616;33
adult;1-enhanced-likeness (global distribution);false;true;1;0.466478042;66407016;24
adult;1-enhanced-likeness (global distribution);true;true;1;0.563771778;65500848;22
adult;1-enhanced-likeness (global distribution);false;true;2;0.288174586;66592976;27
adult;1-enhanced-likeness (global distribution);true;true;2;0.543980309;64438576;22
adult;1-enhanced-likeness (global distribution);false;true;3;0.284900155;66722968;26
adult;1-enhanced-likeness (global distribution);true;true;3;0.521555861;64519352;23
adult;1-enhanced-likeness (global distribution);false;true;4;0.335377279;68798296;28
adult;1-enhanced-likeness (global distribution);true;true;4;0.504292257;66014456;24
adult;1-enhanced-likeness (global distribution);false;true;5;0.272832286;69802432;36
adult;1-enhanced-likeness (global distribution);true;true;5;0.50966943;66961648;23
adult;1-enhanced-likeness (global distribution);false;true;6;0.31303596;71480768;28
adult;1-enhanced-likeness (global distribution);true;true;6;0.517020098;68201520;23
adult;1-enhanced-likeness (global distribution);false;true;7;0.323047123;72814312;30
adult;1-enhanced-likeness (global distribution);true;true;7;0.497218267;68172096;25
adult;1-enhanced-likeness (global distribution);false;true;8;0.25825323;73178232;29
adult;1-enhanced-likeness (global distribution);true;true;8;0.479847119;68233272;24
adult;1-enhanced-likeness (global distribution);false;true;9;0.260902792;74611688;29
adult;1-enhanced-likeness (global distribution);true;true;9;0.498932227;68724632;26
adult;1-enhanced-likeness (global distribution);false;true;10;0.260512577;76343976;29
adult;1-enhanced-likeness (global distribution);true;true;10;0.493824965;72163248;25
adult;1-enhanced-likeness (global distribution);false;true;11;0.282517501;76364928;27
adult;1-enhanced-likeness (global distribution);true;true;11;0.488118232;69746128;24
adult;1-enhanced-likeness (global distribution);false;true;12;0.25556193;77641456;29
adult;1-enhanced-likeness (global distribution);true;true;12;0.480675204;69969696;24
adult;1-enhanced-likeness (global distribution);false;true;13;0.27310945;79172448;27
adult;1-enhanced-likeness (global distribution);true;true;13;0.469397192;71433872;24
adult;1-enhanced-likeness (global distribution);false;true;14;0.290493034;81532840;26
adult;1-enhanced-likeness (global distribution);true;true;14;0.455930621;71661432;26
adult;1-enhanced-likeness (global distribution);false;true;15;0.28232118;84031712;26
adult;1-enhanced-likeness (global distribution);true;true;15;0.467730717;72605616;21
adult;1-enhanced-likeness (global distribution);false;true;16;0.283308038;82954336;28
adult;1-enhanced-likeness (global distribution);true;true;16;0.472300665;74830088;26
adult;1-enhanced-likeness (global distribution);false;true;17;0.257982297;85372184;29
adult;1-enhanced-likeness (global distribution);true;true;17;0.449097032;73954304;21
adult;1-enhanced-likeness (global distribution);false;true;18;0.258314255;87872448;25
adult;1-enhanced-likeness (global distribution);true;true;18;0.462442042;74809648;30
adult;1-enhanced-likeness (global distribution);false;true;19;0.259411322;88385640;28
adult;1-enhanced-likeness (global distribution);true;true;19;0.445381828;75617928;27
adult;1-enhanced-likeness (global distribution);false;true;20;0.260359194;88458720;27
adult;1-enhanced-likeness (global distribution);true;true;20;0.460882752;74771496;28
adult;1-enhanced-likeness (global distribution);false;true;21;0.237229097;88360136;27
adult;1-enhanced-likeness (global distribution);true;true;21;0.447834047;77390288;32
adult;1-enhanced-likeness (global distribution);false;true;22;0.249544602;92908160;27
adult;1-enhanced-likeness (global distribution);true;true;22;0.440131297;81371904;28
adult;1-enhanced-likeness (global distribution);false;true;23;0.261929598;92714384;27
adult;1-enhanced-likeness (global distribution);true;true;23;0.446516262;79940992;29
adult;1-enhanced-likeness (global distribution);false;true;24;0.254309541;91591728;27
adult;1-enhanced-likeness (global distribution);true;true;24;0.443755261;78349584;23
adult;1-enhanced-likeness (global distribution);false;true;25;0.26368759;93816256;26
adult;1-enhanced-likeness (global distribution);true;true;25;0.439730521;79761640;30
adult;1-enhanced-likeness (global distribution);false;true;26;0.283164572;94351552;28
adult;1-enhanced-likeness (global distribution);true;true;26;0.445038109;81045368;30
adult;1-enhanced-likeness (global distribution);false;true;27;0.261806009;99267632;34
adult;1-enhanced-likeness (global distribution);true;true;27;0.43671821;81985216;32
adult;1-enhanced-likeness (global distribution);false;true;28;0.247830821;99371936;28
adult;1-enhanced-likeness (global distribution);true;true;28;0.438937994;82812984;30
adult;1-enhanced-likeness (global distribution);false;true;29;0.258967247;101093872;36
adult;1-enhanced-likeness (global distribution);true;true;29;0.437152329;84066136;28
adult;1-enhanced-likeness (global distribution);false;true;30;0.267853502;99081008;28
adult;1-enhanced-likeness (global distribution);true;true;30;0.440047926;85065176;30
adult;1-enhanced-likeness (global distribution);false;true;31;0.259214483;102094544;27
adult;1-enhanced-likeness (global distribution);true;true;31;0.452618911;83701576;27
adult;1-enhanced-likeness (global distribution);false;true;32;0.250315558;100688504;30
adult;1-enhanced-likeness (global distribution);true;true;32;0.436643409;85657976;31
adult;1-enhanced-likeness (global distribution);false;true;33;0.265220133;103107480;31
adult;1-enhanced-likeness (global distribution);true;true;33;0.426069218;81935736;30
adult;1-enhanced-likeness (global distribution);false;true;34;0.255307012;100112128;29
adult;1-enhanced-likeness (global distribution);true;true;34;0.433914458;84260112;29
adult;1-enhanced-likeness (global distribution);false;true;35;0.226840404;107871392;29
adult;1-enhanced-likeness (global distribution);true;true;35;0.4364265;86331232;28
adult;1-enhanced-likeness (global distribution);false;true;36;0.227803966;103424648;29
adult;1-enhanced-likeness (global distribution);true;true;36;0.424125457;98831144;27
adult;1-enhanced-likeness (global distribution);false;true;37;0.25864821;106123040;30
adult;1-enhanced-likeness (global distribution);true;true;37;0.417542;89995640;32
adult;1-enhanced-likeness (global distribution);false;true;38;0.213713743;107047936;28
adult;1-enhanced-likeness (global distribution);true;true;38;0.422531935;100625752;26
adult;1-enhanced-likeness (global distribution);false;true;39;0.232727187;110666088;29
adult;1-enhanced-likeness (global distribution);true;true;39;0.407845468;90428992;31
adult;1-enhanced-likeness (global distribution);false;true;40;0.23788903;107365656;29
adult;1-enhanced-likeness (global distribution);true;true;40;0.410614547;102687184;32
adult;1-enhanced-likeness (global distribution);false;true;41;0.239214566;334300976;28
adult;1-enhanced-likeness (global distribution);true;true;41;0.419548516;112534888;33
adult;1-enhanced-likeness (global distribution);false;true;42;0.221145073;109835528;30
adult;1-enhanced-likeness (global distribution);true;true;42;0.40618891;108250688;30
adult;1-enhanced-likeness (global distribution);false;true;43;0.219237561;113066944;30
adult;1-enhanced-likeness (global distribution);true;true;43;0.424492837;90609488;27
adult;1-enhanced-likeness (global distribution);false;true;44;0.241096664;116680520;35
adult;1-enhanced-likeness (global distribution);true;true;44;0.410850276;90628288;34
adult;1-enhanced-likeness (global distribution);false;true;45;0.227040899;115558960;29
adult;1-enhanced-likeness (global distribution);true;true;45;0.423745715;109799008;31
adult;1-enhanced-likeness (global distribution);false;true;46;0.209732164;123737120;35
adult;1-enhanced-likeness (global distribution);true;true;46;0.395468986;128172832;29
adult;1-enhanced-likeness (global distribution);false;true;47;0.254523445;121677168;26
adult;1-enhanced-likeness (global distribution);true;true;47;0.407629384;107993272;34
adult;1-enhanced-likeness (global distribution);false;true;48;0.219940151;116509784;32
adult;1-enhanced-likeness (global distribution);true;true;48;0.400739957;108984520;31
adult;1-enhanced-likeness (global distribution);false;true;49;0.229380038;123307496;27
adult;1-enhanced-likeness (global distribution);true;true;49;0.405259994;96604312;31
adult;1-enhanced-likeness (global distribution);false;true;50;0.233939317;120339144;29
adult;1-enhanced-likeness (global distribution);true;true;50;0.397593312;108912608;34
adult;1-enhanced-likeness (global distribution);false;true;51;0.229502221;121547224;28
adult;1-enhanced-likeness (global distribution);true;true;51;0.42373024;97733256;32
adult;1-enhanced-likeness (global distribution);false;true;52;0.199951823;121645024;27
adult;1-enhanced-likeness (global distribution);true;true;52;0.406404603;112898464;31
adult;1-enhanced-likeness (global distribution);false;true;53;0.20410539;126241584;29
adult;1-enhanced-likeness (global distribution);true;true;53;0.401053032;113369192;33
adult;1-enhanced-likeness (global distribution);false;true;54;0.21619108;126124032;28
adult;1-enhanced-likeness (global distribution);true;true;54;0.397908206;117233464;27
adult;1-enhanced-likeness (global distribution);false;true;55;0.208324867;151214392;27
adult;1-enhanced-likeness (global distribution);true;true;55;0.399399149;111627504;31
adult;1-enhanced-likeness (global distribution);false;true;56;0.193770721;129169592;29
adult;1-enhanced-likeness (global distribution);true;true;56;0.393701489;103384024;28
adult;1-enhanced-likeness (global distribution);false;true;57;0.232121544;134384648;27
adult;1-enhanced-likeness (global distribution);true;true;57;0.396345417;103232176;33
adult;1-enhanced-likeness (global distribution);false;true;58;0.23824495;133703112;29
adult;1-enhanced-likeness (global distribution);true;true;58;0.409467842;117780496;29
adult;1-enhanced-likeness (global distribution);false;true;59;0.202857309;149382712;29
adult;1-enhanced-likeness (global distribution);true;true;59;0.397473398;117482008;30
adult;1-enhanced-likeness (global distribution);false;true;60;0.188149439;136134560;27
adult;1-enhanced-likeness (global distribution);true;true;60;0.388331435;105761696;30
adult;1-enhanced-likeness (global distribution);false;true;61;0.203961776;137663888;29
adult;1-enhanced-likeness (global distribution);true;true;61;0.385733939;128039432;30
adult;1-enhanced-likeness (global distribution);false;true;62;0.206217216;154203832;29
adult;1-enhanced-likeness (global distribution);true;true;62;0.391346896;106759608;31
adult;1-enhanced-likeness (global distribution);false;true;63;0.182849503;140594288;29
adult;1-enhanced-likeness (global distribution);true;true;63;0.37630006;120629888;30
adult;1-enhanced-likeness (global distribution);false;true;64;0.200982167;143709984;33
adult;1-enhanced-likeness (global distribution);true;true;64;0.395619832;130520152;32
adult;2-enhanced-likeness (global distribution);false;true;1;0.54269445;65139440;23
adult;2-enhanced-likeness (global distribution);true;true;1;0.68531303;65374896;23
adult;2-enhanced-likeness (global distribution);false;true;2;0.496923163;67116744;26
adult;2-enhanced-likeness (global distribution);true;true;2;0.665696435;64786008;23
adult;2-enhanced-likeness (global distribution);false;true;3;0.465334278;67260576;30
adult;2-enhanced-likeness (global distribution);true;true;3;0.67993955;66374584;23
adult;2-enhanced-likeness (global distribution);false;true;4;0.461393475;69332040;28
adult;2-enhanced-likeness (global distribution);true;true;4;0.651049092;66295976;25
adult;2-enhanced-likeness (global distribution);false;true;5;0.507119886;70006152;31
